session_code,line,party
398,No,PL
398,No,PST
398,No,PSL
5265,Yes,PT
5265,Yes,MDB
5265,Free,PSD
5265,No,PSDB
5265,No,DEM
5265,No,PSB
5265,Yes,PDT
5265,Yes,PCdoB
5265,Yes,PSC
5265,Yes,PRB
5265,Yes,PV
5265,No,PPS
5265,Yes,GOV.
5265,Yes,PP
5265,Yes,PROS
5265,Yes,PR
5265,Yes,Avante
5265,Yes,PRP
5265,Yes,PTB
5265,Yes,DC
4414,Yes,PT
4414,Yes,MDB
4414,No,PSDB
4414,No,DEM
4414,Yes,PP
4414,Yes,PDT
4414,Free,PSC
4414,Yes,PRB
4414,No,PSOL
4414,Yes,GOV.
4414,Free,PSB
4414,Free,PTB
4414,Free,PCdoB
4414,Yes,PR
4414,Yes,Avante
4414,Yes,PRP
4414,Yes,PHS
4414,Yes,PTC
4414,Yes,PSL
4414,Free,PV
4414,Free,PPS
730,Yes,PT
730,Yes,PFL
730,Yes,MDB
730,Yes,PSDB
730,Yes,PTB
730,Yes,PP
730,Yes,PL
730,Yes,PSB
730,Yes,PPS
730,Yes,PDT
730,Yes,PCdoB
730,Yes,PRONA
730,Yes,PV
730,Yes,GOV.
347,No,PFL
347,No,PSDB
347,No,MDB
347,Yes,PT
347,No,PPB
347,No,PTB
347,Yes,PDT
347,Yes,PPS
347,No,GOV.
347,Yes,PSB
347,Yes,PCdoB
347,No,PL
347,No,PST
347,No,PSL
347,No,PMN
347,No,PSD
347_2,No,PFL
347_2,No,PSDB
347_2,No,MDB
347_2,Yes,PT
347_2,No,PPB
347_2,No,PTB
347_2,Yes,PDT
347_2,Yes,PPS
347_2,Yes,PV
347_2,No,GOV.
347_2,Yes,PSB
347_2,Yes,PCdoB
347_2,No,PL
347_2,No,PST
347_2,No,PSL
347_2,No,PMN
347_2,No,PSD
347_3,Yes,PFL
347_3,Yes,PSDB
347_3,Yes,MDB
347_3,No,PT
347_3,Yes,PPB
347_3,Yes,PTB
347_3,No,PDT
347_3,No,PPS
347_3,No,PV
347_3,Yes,GOV.
347_3,Yes,PSB
347_3,Yes,PCdoB
347_3,Yes,PL
347_3,Yes,PST
347_3,Yes,PSL
347_3,Yes,PMN
347_3,Yes,PSD
3065,No,PSDB
3065,No,PFL
3065,No,PPS
3065,Yes,PV
3065,Yes,PSOL
3065,Yes,GOV.
3065,Yes,MDB
3065,Yes,PT
3065,Yes,PP
3065,Yes,PR
3065,Yes,PTB
3065,Yes,PSC
3065,Yes,PSB
3065,Yes,PDT
3065,Yes,PCdoB
3065,Yes,PMN
3065,Yes,PAN
3065,Yes,PHS
5861,Obstruction,PT
5861,No,PSDB
5861,No,PR
5861,No,PSD
5861,No,PSB
5861,No,DEM
5861,No,PRB
5861,No,PDT
5861,No,Solidaried
5861,Obstruction,PCdoB
5861,No,PPS
5861,No,PHS
5861,No,PV
5861,Obstruction,PSOL
5861,Obstruction,REDE
5861,No,PP
5861,No,PTB
5861,No,PSC
5861,No,MDB
5861,No,Patriota
5861_2,Yes,PT
5861_2,Yes,PSDB
5861_2,Free,PR
5861_2,No,PSD
5861_2,Yes,PSB
5861_2,Free,DEM
5861_2,No,PRB
5861_2,Yes,PDT
5861_2,No,Solidaried
5861_2,Yes,PCdoB
5861_2,Yes,PPS
5861_2,No,PHS
5861_2,Yes,PV
5861_2,Yes,PSOL
5861_2,No,PROS
5861_2,Yes,REDE
5861_2,Yes,PMB
5861_2,No,PP
5861_2,No,PTB
5861_2,No,PSC
5861_2,No,MDB
5861_2,No,Patriota
5861_2,Yes,Podemos
5861_2,Yes,Avante
5861_2,Yes,PSL
5862,Yes,PT
5862,Yes,PSDB
5862,No,PR
5862,No,PSD
5862,Yes,PSB
5862,No,DEM
5862,No,PRB
5862,Free,PDT
5862,No,Solidaried
5862,Yes,PCdoB
5862,Yes,PPS
5862,No,PHS
5862,No,PV
5862,Yes,PSOL
5862,No,PROS
5862,Yes,REDE
5862,Yes,PMB
5862,No,PP
5862,No,PTB
5862,No,PSC
5862,No,MDB
5862,No,Patriota
5862,No,Podemos
5862,No,Avante
5862,No,PSL
5861_3,Yes,PT
5861_3,Yes,PSDB
5861_3,Free,PR
5861_3,Free,PSD
5861_3,Yes,PSB
5861_3,Free,DEM
5861_3,No,PRB
5861_3,Yes,PDT
5861_3,No,Solidaried
5861_3,Yes,PCdoB
5861_3,Yes,PPS
5861_3,Free,PHS
5861_3,Free,PV
5861_3,Yes,PSOL
5861_3,Free,PROS
5861_3,Yes,REDE
5861_3,Yes,PMB
5861_3,No,PP
5861_3,No,PTB
5861_3,No,PSC
5861_3,No,MDB
5861_3,No,Patriota
5861_3,Free,Podemos
5861_3,Free,Avante
5861_3,Free,PSL
3222,Obstruction,PT
3222,Obstruction,DEM
3222,Obstruction,PSDB
3222,Obstruction,PP
3222,Obstruction,PR
3222,Obstruction,PTB
3222,Obstruction,PV
3222,Obstruction,PPS
3222,Obstruction,PSOL
3222,Obstruction,MDB
3222,Obstruction,PSC
3222,Obstruction,PTC
3222,Obstruction,PSB
3222,Obstruction,PDT
3222,Obstruction,PCdoB
3222,Obstruction,PMN
3222,Obstruction,PHS
3222,Obstruction,PRB
3227,No,PT
3227,Obstruction,DEM
3227,Obstruction,PSDB
3227,No,PP
3227,No,PR
3227,No,PTB
3227,No,PV
3227,No,PPS
3227,No,PSOL
3227,No,GOV.
3227,No,MDB
3227,No,PSC
3227,No,PTC
3227,No,PSB
3227,No,PDT
3227,No,PCdoB
3227,No,PMN
3227,No,PHS
3227,No,PRB
16535,Yes,PT
16535,Yes,MDB
16535,Yes,PSDB
16535,Yes,DEM
16535,Yes,PR
16535,Yes,PSD
16535,Yes,PSB
16535,Yes,PRB
16535,Yes,PDT
16535,Yes,PCdoB
16535,Yes,Solidaried
16535,Yes,PSL
16535,Yes,PPS
16535,Yes,PSC
16535,No,PSOL
16535,Yes,PHS
16535,No,PV
16535,No,REDE
16535,Yes,PPL
16535,Yes,GOV.
16535,Yes,PP
16535,Yes,Podemos
16535,Yes,Avante
16535,Yes,Patriota
16535,Yes,PTB
16535,Yes,PROS
539,No,MDB
539,Yes,PT
539,No,PPB
539,Yes,PV
539,No,GOV.
539,No,PSDB
539,No,PTB
539,No,PFL
539,No,PST
539,Yes,PDT
539,Yes,PPS
539,Yes,PSB
539,Yes,PCdoB
539,Yes,PL
539,Yes,PSL
3287,No,PT
3287,Yes,DEM
3287,Yes,PSDB
3287,Free,PR
3287,Free,PP
3287,Yes,PTB
3287,No,PV
3287,Yes,PPS
3287,Yes,PSOL
3287,No,GOV.
3287,Free,MDB
3287,Free,PSC
3287,Free,PTC
3287,No,PSB
3287,No,PDT
3287,No,PCdoB
3287,No,PMN
3287,No,PHS
3287,No,PRB
3287_2,No,PT
3287_2,Yes,DEM
3287_2,Yes,PSDB
3287_2,No,PR
3287_2,No,PP
3287_2,No,PTB
3287_2,No,PV
3287_2,No,PPS
3287_2,Yes,PSOL
3287_2,No,GOV.
3287_2,No,MDB
3287_2,No,PSC
3287_2,No,PTC
3287_2,No,PSB
3287_2,No,PDT
3287_2,No,PCdoB
3287_2,No,PMN
3287_2,No,PHS
3287_2,No,PRB
3287_3,No,PT
3287_3,Yes,DEM
3287_3,Yes,PSDB
3287_3,Free,PR
3287_3,Free,PP
3287_3,Yes,PTB
3287_3,No,PV
3287_3,Yes,PPS
3287_3,No,PSOL
3287_3,No,GOV.
3287_3,Free,MDB
3287_3,Free,PSC
3287_3,Free,PTC
3287_3,No,PSB
3287_3,No,PDT
3287_3,No,PCdoB
3287_3,No,PMN
3287_3,No,PHS
3287_3,No,PRB
3368,Yes,PT
3368,No,DEM
3368,No,PSDB
3368,Yes,PR
3368,Yes,PP
3368,Yes,PTB
3368,Yes,PV
3368,No,PPS
3368,No,PSOL
3368,Yes,PHS
3368,Yes,GOV.
3368,Yes,MDB
3368,Yes,PSC
3368,Yes,PTC
3368,Yes,PSB
3368,Yes,PDT
3368,Yes,PCdoB
3368,Yes,PMN
3368,Yes,PRB
943,Yes,PT
943,Yes,MDB
943,Yes,PFL
943,No,PP
943,Yes,PTB
943,Yes,PSDB
943,Yes,PPS
943,Yes,PSB
943,Yes,PDT
943,Yes,PCdoB
943,Yes,PSC
943,Yes,PV
943,Yes,PRONA
943,Yes,PL
943,Yes,PSL
943_2,Yes,PT
943_2,Free,MDB
943_2,Free,PFL
943_2,Yes,PP
943_2,Yes,PTB
943_2,No,PSDB
943_2,Free,PPS
943_2,Yes,PSB
943_2,No,PDT
943_2,No,PCdoB
943_2,Yes,PV
943_2,Yes,PRONA
943_2,Yes,PL
943_2,Yes,PSL
949,Yes,PT
949,Yes,MDB
949,Obstruction,PFL
949,Yes,PP
949,Yes,PTB
949,Obstruction,PSDB
949,Yes,PPS
949,Yes,PSB
949,Yes,PDT
949,Yes,PCdoB
949,Yes,PSC
949,Yes,PV
949,Obstruction,PRONA
949,Yes,GOV.
949,Yes,PL
949,Yes,PSL
971,Yes,PT
971,Yes,MDB
971,Yes,PFL
971,Yes,PP
971,Yes,PTB
971,Yes,PSDB
971,Yes,PPS
971,Yes,PSB
971,Yes,PDT
971,Yes,PCdoB
971,Yes,PSC
971,Yes,PV
971,No,PRONA
971,Yes,GOV.
971,Yes,PL
971,Yes,PSL
3023,Yes,PT
3023,Yes,MDB
3023,Yes,PFL
3023,Yes,PSDB
3023,Yes,PP
3023,Yes,PTB
3023,Yes,PL
3023,Yes,PSB
3023,Yes,PDT
3023,Yes,PPS
3023,Yes,PCdoB
3023,Yes,PV
3023,Yes,PSOL
3023,Yes,PSC
3023,Yes,PRONA
3023,Yes,PTC
3023,Yes,GOV.
3023_2,No,PT
3023_2,No,MDB
3023_2,No,PFL
3023_2,No,PSDB
3023_2,No,PP
3023_2,No,PTB
3023_2,No,PL
3023_2,No,PSB
3023_2,No,PDT
3023_2,No,PPS
3023_2,No,PCdoB
3023_2,No,PV
3023_2,No,PSOL
3023_2,No,PSC
3023_2,No,PRONA
3023_2,No,PTC
3023_2,No,GOV.
5771,Yes,PT
5771,No,PSDB
5771,No,PSB
5771,No,DEM
5771,Yes,PMB
5771,Yes,PDT
5771,No,Solidaried
5771,Yes,PCdoB
5771,No,PPS
5771,No,PV
5771,No,PSOL
5771,No,REDE
5771,Yes,GOV.
5771,Yes,PP
5771,Yes,PTB
5771,Yes,PSC
5771,Yes,PHS
5771,Yes,PR
5771,Yes,PSD
5771,Yes,PROS
5771,Yes,MDB
5771,Yes,Patriota
5771,Yes,PRB
5771,Yes,Podemos
5771,Yes,PMN
5771,Yes,PTC
5771,Yes,Avante
5771_2,No,PT
5771_2,Obstruction,PSDB
5771_2,Yes,PSB
5771_2,Obstruction,DEM
5771_2,Free,PMB
5771_2,No,PDT
5771_2,Obstruction,Solidaried
5771_2,No,PCdoB
5771_2,Obstruction,PPS
5771_2,Yes,PV
5771_2,Obstruction,PSOL
5771_2,Yes,REDE
5771_2,No,PP
5771_2,No,PTB
5771_2,No,PSC
5771_2,No,PHS
5771_2,No,PR
5771_2,No,PSD
5771_2,No,PROS
5771_2,No,MDB
5771_2,No,Patriota
5771_2,No,PRB
5771_2,No,Podemos
5771_2,No,PMN
5771_2,No,PTC
5771_2,No,Avante
5772,Yes,PT
5772,No,PSDB
5772,No,PSB
5772,No,DEM
5772,Free,PMB
5772,Yes,PDT
5772,No,Solidaried
5772,Yes,PCdoB
5772,No,PPS
5772,No,PV
5772,Yes,PSOL
5772,Yes,GOV.
5772,No,PP
5772,No,PTB
5772,No,PSC
5772,No,PHS
5772,No,PR
5772,No,PSD
5772,No,PROS
5772,Yes,MDB
5772,Yes,Patriota
5772,Yes,PRB
5772,Yes,Podemos
5772,Yes,PMN
5772,Yes,PTC
5772,Yes,Avante
5649,Yes,PT
5649,Yes,PSDB
5649,Yes,PR
5649,Yes,PSD
5649,Yes,PSB
5649,Yes,DEM
5649,Yes,PDT
5649,Yes,Solidaried
5649,No,PCdoB
5649,Yes,PROS
5649,Yes,PPS
5649,Yes,PV
5649,No,PSOL
5649,Yes,MDB
5649,Yes,PP
5649,Yes,PTB
5649,Yes,PSC
5649,Yes,PHS
5649,Yes,Patriota
5649,Yes,PRB
5649,Yes,Podemos
5649,Yes,PMN
5649,Yes,PRP
5649,Yes,DC
5649,Yes,PRTB
5649,Yes,PTC
5649,Yes,PSL
5649,Yes,Avante
5649_2,No,PT
5649_2,No,PSDB
5649_2,No,PR
5649_2,No,PSD
5649_2,No,PSB
5649_2,No,DEM
5649_2,No,PDT
5649_2,No,Solidaried
5649_2,Yes,PCdoB
5649_2,No,PROS
5649_2,Yes,PPS
5649_2,Yes,PV
5649_2,Yes,PSOL
5649_2,No,GOV.
5649_2,No,MDB
5649_2,No,PP
5649_2,No,PTB
5649_2,No,PSC
5649_2,No,PHS
5649_2,No,Patriota
5649_2,No,PRB
5649_2,No,Podemos
5649_2,No,PMN
5649_2,No,PRP
5649_2,No,DC
5649_2,No,PRTB
5649_2,No,PTC
5649_2,No,PSL
5649_2,No,Avante
5649_3,Yes,PT
5649_3,Yes,PSDB
5649_3,Yes,PR
5649_3,Yes,PSD
5649_3,Yes,PSB
5649_3,Yes,DEM
5649_3,Yes,PDT
5649_3,Yes,Solidaried
5649_3,No,PCdoB
5649_3,Yes,PROS
5649_3,No,PPS
5649_3,Yes,PV
5649_3,No,PSOL
5649_3,Yes,GOV.
5649_3,Yes,MDB
5649_3,Yes,PP
5649_3,Yes,PTB
5649_3,Yes,PSC
5649_3,Yes,PHS
5649_3,Yes,Patriota
5649_3,Yes,PRB
5649_3,Yes,Podemos
5649_3,Yes,PMN
5649_3,Yes,PRP
5649_3,Yes,DC
5649_3,Yes,PRTB
5649_3,Yes,PTC
5649_3,Yes,PSL
5649_3,Yes,Avante
5671,Yes,PT
5671,Yes,PSDB
5671,Yes,PR
5671,Yes,PSD
5671,Yes,PSB
5671,Yes,DEM
5671,Free,PDT
5671,Yes,Solidaried
5671,No,PCdoB
5671,No,PROS
5671,No,PPS
5671,No,PV
5671,No,PSOL
5671,No,REDE
5671,Yes,GOV.
5671,Yes,MDB
5671,Yes,PP
5671,Yes,PTB
5671,Yes,PSC
5671,Yes,PHS
5671,Yes,Patriota
5671,Yes,PRB
5671,Yes,Podemos
5671,Yes,PMN
5671,Yes,PRP
5671,Yes,DC
5671,Yes,PRTB
5671,Yes,PTC
5671,Yes,PSL
5671,Yes,Avante
5671_2,No,PT
5671_2,No,PSDB
5671_2,No,PR
5671_2,No,PSD
5671_2,No,PSB
5671_2,No,DEM
5671_2,No,PDT
5671_2,No,Solidaried
5671_2,No,PCdoB
5671_2,No,PROS
5671_2,No,PPS
5671_2,No,PV
5671_2,No,PSOL
5671_2,No,REDE
5671_2,No,GOV.
5671_2,No,MDB
5671_2,No,PP
5671_2,No,PTB
5671_2,No,PSC
5671_2,No,PHS
5671_2,No,Patriota
5671_2,No,PRB
5671_2,No,Podemos
5671_2,No,PMN
5671_2,No,PRP
5671_2,No,DC
5671_2,No,PRTB
5671_2,No,PTC
5671_2,No,PSL
5671_2,No,Avante
5668,Yes,PT
5668,Yes,PSDB
5668,Yes,PR
5668,Yes,PSD
5668,Yes,PSB
5668,Yes,DEM
5668,Yes,PDT
5668,Yes,Solidaried
5668,No,PCdoB
5668,Yes,PROS
5668,Yes,PPS
5668,Yes,PV
5668,No,PSOL
5668,Yes,GOV.
5668,Yes,MDB
5668,Yes,PP
5668,Yes,PTB
5668,Yes,PSC
5668,Yes,PHS
5668,Yes,Patriota
5668,Yes,PRB
5668,Yes,Podemos
5668,Yes,PMN
5668,Yes,PRP
5668,Yes,DC
5668,Yes,PRTB
5668,Yes,PTC
5668,Yes,PSL
5668,Yes,Avante
16422,Yes,MDB
16422,Yes,PT
16422,Yes,PSDB
16422,Yes,PSD
16422,Yes,PR
16422,Yes,PSB
16422,Yes,DEM
16422,Yes,PRB
16422,Yes,PDT
16422,Yes,Podemos
16422,Yes,Solidaried
16422,Yes,PCdoB
16422,Yes,PSC
16422,Yes,PPS
16422,Yes,PHS
16422,Yes,PV
16422,Yes,PSOL
16422,Yes,REDE
16422,Yes,Patriota
16422,Yes,GOV.
16422,Yes,PP
16422,Yes,Avante
16422,Yes,PTB
16422,Yes,PROS
16422,Yes,PSL
16422,Yes,PRP
16412,Yes,MDB
16412,Yes,PT
16412,Yes,PSDB
16412,Yes,PSD
16412,Yes,PR
16412,Yes,PSB
16412,Yes,DEM
16412,Yes,PRB
16412,Yes,PDT
16412,Yes,Podemos
16412,Yes,Solidaried
16412,Yes,PCdoB
16412,Yes,PSC
16412,Yes,PPS
16412,Yes,PHS
16412,Yes,PV
16412,Yes,PSOL
16412,Yes,REDE
16412,Yes,Patriota
16412,Yes,GOV.
16412,Yes,PP
16412,Yes,Avante
16412,Yes,PTB
16412,Yes,PROS
16412,Yes,PSL
16412,Yes,PRP
3926,Yes,PT
3926,Yes,PSDB
3926,Yes,DEM
3926,Yes,PR
3926,Yes,PP
3926,Yes,PTB
3926,Yes,PDT
3926,Free,PSC
3926,No,PV
3926,Yes,PPS
3926,No,PSOL
3926,Yes,GOV.
3926,Yes,MDB
3926,Yes,PTC
3926,Free,PSD
3926,Free,PCdoB
3926,Free,PMN
3926,Free,PRB
3926_2,Yes,PT
3926_2,Yes,PSDB
3926_2,Yes,DEM
3926_2,Yes,PR
3926_2,Yes,PP
3926_2,Yes,PTB
3926_2,Free,PDT
3926_2,Yes,PSC
3926_2,No,PV
3926_2,Yes,PPS
3926_2,No,PSOL
3926_2,Yes,GOV.
3926_2,Yes,MDB
3926_2,Yes,PTC
3926_2,Yes,PSD
3926_2,Yes,PCdoB
3926_2,Yes,PMN
3926_2,Yes,PRB
16406,No,MDB
16406,Obstruction,PT
16406,No,PSDB
16406,No,PSD
16406,No,PR
16406,Obstruction,PSB
16406,No,DEM
16406,No,PRB
16406,Obstruction,PDT
16406,No,Podemos
16406,Obstruction,Solidaried
16406,Obstruction,PCdoB
16406,No,PSC
16406,Obstruction,PHS
16406,No,PV
16406,Obstruction,PSOL
16406,Obstruction,REDE
16406,No,GOV.
16406,No,PP
16406,No,Avante
16409,No,MDB
16409,Obstruction,PT
16409,No,PSDB
16409,No,PSD
16409,No,PR
16409,Obstruction,PSB
16409,No,DEM
16409,No,PRB
16409,Obstruction,PDT
16409,No,Podemos
16409,No,Solidaried
16409,Obstruction,PCdoB
16409,No,PSC
16409,Obstruction,PPS
16409,No,PHS
16409,No,PV
16409,Obstruction,PSOL
16409,Obstruction,REDE
16409,No,GOV.
16409,No,PP
16409,No,Avante
16409,No,PTB
16409,No,PROS
16409,No,PSL
16409,No,PRP
529,Yes,PSDB
529,Yes,PFL
529,Yes,PT
529,Yes,PPB
529,Yes,PTB
529,Yes,PDT
529,Yes,PPS
529,Yes,PST
529,Yes,PV
529,Yes,PHS
529,Yes,GOV.
529,Yes,MDB
529,Yes,Podemos
529,Yes,PSB
529,Yes,PCdoB
529,Yes,PL
529,Yes,PSL
16218,No,MDB
16218,Obstruction,PT
16218,No,PSDB
16218,No,PR
16218,No,PSD
16218,No,PSB
16218,No,DEM
16218,No,PRB
16218,Obstruction,PDT
16218,No,Solidaried
16218,Obstruction,PCdoB
16218,No,PPS
16218,No,PHS
16218,Obstruction,PSOL
16218,Obstruction,PMB
16218,No,GOV.
16218,No,PP
16218,No,Podemos
16218,No,Avante
16217,No,MDB
16217,Obstruction,PT
16217,No,PSDB
16217,No,PR
16217,No,PSD
16217,No,PSB
16217,No,DEM
16217,No,PRB
16217,Obstruction,PDT
16217,No,Solidaried
16217,Obstruction,PCdoB
16217,No,PPS
16217,No,PHS
16217,Obstruction,PSOL
16217,No,PV
16217,Obstruction,REDE
16217,Obstruction,PMB
16217,No,PP
16217,No,Podemos
16217,No,Avante
16217,No,PTB
16217,No,PROS
16217,No,PSL
16217_2,No,MDB
16217_2,Obstruction,PT
16217_2,No,PSDB
16217_2,No,PR
16217_2,No,PSD
16217_2,No,PSB
16217_2,No,DEM
16217_2,No,PRB
16217_2,Yes,PDT
16217_2,No,Solidaried
16217_2,Yes,PCdoB
16217_2,No,PSC
16217_2,No,PPS
16217_2,No,PHS
16217_2,Obstruction,PSOL
16217_2,No,PV
16217_2,Yes,REDE
16217_2,No,Patriota
16217_2,Yes,PMB
16217_2,No,GOV.
16217_2,No,PP
16217_2,No,Podemos
16217_2,No,Avante
16217_2,No,PTB
16217_2,No,PROS
16217_2,No,PSL
16217_3,No,MDB
16217_3,Obstruction,PT
16217_3,No,PSDB
16217_3,No,PR
16217_3,No,PSD
16217_3,No,PSB
16217_3,No,DEM
16217_3,No,PRB
16217_3,Obstruction,PDT
16217_3,No,Solidaried
16217_3,Obstruction,PCdoB
16217_3,No,PSC
16217_3,No,PPS
16217_3,No,PHS
16217_3,Obstruction,PSOL
16217_3,No,PV
16217_3,Obstruction,REDE
16217_3,No,Patriota
16217_3,Yes,PMB
16217_3,No,GOV.
16217_3,No,PP
16217_3,No,Podemos
16217_3,No,Avante
16217_3,No,PTB
16217_3,No,PROS
16217_3,No,PSL
5478,Yes,PT
5478,Yes,PSDB
5478,Yes,PSD
5478,Yes,PR
5478,Yes,PSB
5478,Yes,DEM
5478,Yes,PDT
5478,Yes,Solidaried
5478,Yes,PCdoB
5478,Yes,PROS
5478,Yes,PPS
5478,Yes,PV
5478,Yes,PSOL
5478,Free,GOV.
5478,Yes,MDB
5478,Yes,PP
5478,Yes,PTB
5478,Yes,PSC
5478,Yes,PHS
5478,Yes,Patriota
5478,Yes,PRB
5478,Yes,Podemos
5478,Yes,PMN
5478,Yes,PRP
5478,Yes,DC
5478,Yes,PRTB
5478,Yes,PTC
5478,Yes,PSL
5478,Yes,Avante
5586,Yes,PT
5586,Yes,PSDB
5586,Yes,PSD
5586,Yes,PR
5586,Yes,PSB
5586,Yes,DEM
5586,Yes,PDT
5586,Yes,Solidaried
5586,Yes,PCdoB
5586,Yes,PROS
5586,Yes,PPS
5586,Yes,PV
5586,No,PSOL
5586,Yes,GOV.
5586,Yes,MDB
5586,Yes,PP
5586,Yes,PTB
5586,Yes,PSC
5586,Yes,PHS
5586,Yes,Patriota
5586,Yes,PRB
5586,Yes,Podemos
5586,Yes,PMN
5586,Yes,PRP
5586,Yes,DC
5586,Yes,PRTB
5586,Yes,PTC
5586,Yes,PSL
5586,Yes,Avante
982,Obstruction,PT
982,Obstruction,MDB
982,Obstruction,PFL
982,Obstruction,PTB
982,Obstruction,PSDB
982,Obstruction,PP
982,Obstruction,PPS
982,Obstruction,PSB
982,Obstruction,PDT
982,Obstruction,PCdoB
982,Obstruction,PSC
982,Obstruction,PV
982,Obstruction,PRONA
982,Yes,GOV.
982,Obstruction,PL
982,Obstruction,PSL
909,No,PT
909,No,MDB
909,Obstruction,PFL
909,No,PP
909,No,PTB
909,Obstruction,PSDB
909,No,PPS
909,No,PSB
909,No,PDT
909,No,PCdoB
909,No,PSC
909,No,PV
909,Obstruction,PRONA
909,No,GOV.
909,No,PL
909,No,PSL
587,Yes,PSDB
587,Yes,MDB
587,Yes,PT
587,Yes,PPB
587,Yes,PTB
587,Yes,DC
587,Yes,PFL
587,Yes,PST
587,Yes,PDT
587,Yes,PPS
587,Yes,PSB
587,Yes,PCdoB
587,Yes,PL
587,Yes,PSL
587_2,No,PSDB
587_2,No,MDB
587_2,No,PT
587_2,No,PPB
587_2,No,PTB
587_2,No,DC
587_2,No,GOV.
587_2,No,PFL
587_2,No,PST
587_2,No,PDT
587_2,No,PPS
587_2,No,PSB
587_2,No,PCdoB
587_2,No,PL
587_2,No,PSL
599,Yes,PSDB
599,Yes,MDB
599,Yes,PT
599,Yes,PPB
599,Yes,PTB
599,Yes,GOV.
599,Yes,PFL
599,Yes,PST
599,Yes,PDT
599,Yes,PPS
599,Yes,PSB
599,Yes,PCdoB
599,Yes,PL
599,Yes,PSL
3173,Obstruction,PT
3173,Obstruction,PSDB
3173,Obstruction,DEM
3173,Obstruction,PP
3173,Obstruction,PR
3173,Obstruction,PTB
3173,Obstruction,PPS
3173,Obstruction,PV
3173,Obstruction,PSOL
3173,Obstruction,GOV.
3173,Obstruction,MDB
3173,Obstruction,PSC
3173,Obstruction,PTC
3173,No,PSB
3173,No,PDT
3173,No,PCdoB
3173,No,PMN
3173,No,PHS
3173,No,PRB
3182,Yes,PT
3182,Yes,PSDB
3182,Yes,DEM
3182,Yes,PP
3182,No,PR
3182,Yes,PTB
3182,Yes,PPS
3182,Yes,PV
3182,No,PSOL
3182,Yes,MDB
3182,Yes,PSC
3182,Yes,PTC
3182,Yes,PSB
3182,Yes,PDT
3182,Yes,PCdoB
3182,Yes,PMN
3182,Yes,PHS
3182,Yes,PRB
3182_2,No,PT
3182_2,Yes,PSDB
3182_2,Obstruction,DEM
3182_2,No,PP
3182_2,Yes,PR
3182_2,No,PTB
3182_2,No,PPS
3182_2,No,PV
3182_2,No,PSOL
3182_2,No,GOV.
3182_2,No,MDB
3182_2,No,PSC
3182_2,No,PTC
3182_2,No,PSB
3182_2,No,PDT
3182_2,No,PCdoB
3182_2,No,PMN
3182_2,No,PHS
3182_2,No,PRB
3183,No,PT
3183,No,PSDB
3183,No,DEM
3183,No,PP
3183,Yes,PR
3183,No,PTB
3183,No,PPS
3183,No,PV
3183,No,PSOL
3183,No,GOV.
3183,No,MDB
3183,No,PSC
3183,No,PTC
3183,No,PSB
3183,No,PDT
3183,No,PCdoB
3183,No,PMN
3183,No,PHS
3183,No,PRB
5131,Obstruction,PT
5131,Obstruction,MDB
5131,Obstruction,PSDB
5131,Obstruction,PSD
5131,Obstruction,PSB
5131,Obstruction,DEM
5131,Obstruction,Solidaried
5131,Obstruction,PTB
5131,Obstruction,PDT
5131,Obstruction,PCdoB
5131,Obstruction,PSC
5131,Obstruction,PRB
5131,Obstruction,PV
5131,Obstruction,PPS
5131,Obstruction,PSOL
5131,Obstruction,PMN
5131,Obstruction,GOV.
5131,Obstruction,PP
5131,Obstruction,PROS
5131,Obstruction,PR
5131,Obstruction,Avante
5131,Obstruction,PRP
970,Yes,PT
970,Yes,MDB
970,Free,PFL
970,Yes,PP
970,Yes,PTB
970,Yes,PSDB
970,Yes,PPS
970,Yes,PSB
970,Yes,PDT
970,Yes,PCdoB
970,Yes,PSC
970,Yes,PV
970,No,PRONA
970,Yes,GOV.
970,Yes,PL
970,Yes,PSL
3024,Yes,PT
3024,Yes,MDB
3024,Yes,PFL
3024,Yes,PSDB
3024,Yes,PP
3024,Yes,PTB
3024,Yes,PL
3024,Yes,PSB
3024,Yes,PDT
3024,Yes,PPS
3024,Yes,PCdoB
3024,Yes,PV
3024,Yes,PSOL
3024,Yes,PSC
3024,Yes,PRONA
3024,Yes,PTC
3024,Yes,GOV.
3024_2,No,PT
3024_2,No,MDB
3024_2,No,PFL
3024_2,No,PSDB
3024_2,No,PP
3024_2,No,PTB
3024_2,No,PL
3024_2,No,PSB
3024_2,No,PDT
3024_2,No,PPS
3024_2,No,PCdoB
3024_2,No,PV
3024_2,No,PSOL
3024_2,No,PSC
3024_2,No,PRONA
3024_2,No,PTC
3024_2,No,GOV.
4273,No,PT
4273,No,MDB
4273,Yes,PSDB
4273,Obstruction,DEM
4273,No,PP
4273,No,PDT
4273,No,PSC
4273,Yes,PSOL
4273,No,PSB
4273,No,PTB
4273,No,PCdoB
4273,No,PR
4273,No,PRB
4273,No,Avante
4273,No,PRTB
4273,No,PRP
4273,No,PHS
4273,No,PTC
4273,No,PSL
4273,No,PV
4273,No,PPS
620,Yes,PSDB
620,Yes,MDB
620,Yes,PT
620,Yes,PPB
620,Yes,PTB
620,Yes,PV
620,Yes,PFL
620,Yes,PST
620,Yes,PDT
620,Yes,PPS
620,Yes,PL
620,Yes,PSL
620,Yes,PSB
620,Yes,PCdoB
632,Yes,PSDB
632,Yes,MDB
